user_id,country,role,app,failed_logins,mfa_failures,new_device,new_country,impossible_travel,after_hours,privileged,sensitive_app,dormant_account,contractor,downloads,risk_score,label,risk_level
user_296,Germany,contractor,Salesforce,1,0,0,0,0,1,0,1,0,1,3,42,1,Suspicious
user_297,Germany,manager,GitHub,0,0,0,0,0,1,1,0,0,1,5,46,1,Suspicious
user_298,UK,employee,Salesforce,1,0,0,0,0,1,0,1,0,0,5,38,1,Suspicious
user_299,UK,admin,ServiceNow,2,0,1,0,0,1,0,1,0,0,4,54,1,Suspicious
user_300,Nigeria,contractor,Salesforce,1,2,0,0,0,0,0,1,0,0,2,42,1,Suspicious
user_301,India,admin,Slack,3,0,1,0,0,0,0,0,0,1,2,42,1,Suspicious
user_302,China,admin,ServiceNow,1,1,0,0,1,0,0,1,0,0,4,61,1,Suspicious
user_303,India,contractor,Salesforce,1,0,0,0,0,0,1,0,1,0,1,41,1,Suspicious
user_304,US,contractor,Slack,1,0,1,0,0,0,0,0,0,1,2,30,0,Normal
user_305,Russia,service_account,GitHub,0,0,0,0,0,0,1,0,0,0,0,18,0,Normal
user_306,US,employee,AWS,1,0,0,0,0,1,1,0,0,0,5,44,1,Suspicious
user_307,US,admin,ServiceNow,2,1,0,0,0,1,0,1,0,0,2,48,1,Suspicious
user_308,US,manager,Payroll,0,0,0,0,0,1,1,0,0,0,2,32,0,Normal
user_309,India,admin,AWS,0,0,0,0,0,0,0,0,1,0,2,19,0,Normal
user_310,China,contractor,Salesforce,1,1,1,0,0,1,1,1,0,1,2,80,2,High Risk
user_311,India,admin,Payroll,1,0,0,0,0,0,0,1,0,0,2,22,0,Normal
user_312,Russia,admin,Slack,1,0,0,1,1,0,0,0,0,1,2,57,1,Suspicious
user_313,Canada,manager,GitHub,2,0,0,0,0,1,1,1,0,1,1,62,1,Suspicious
user_314,China,contractor,GitHub,0,1,0,0,0,0,0,0,0,0,5,20,0,Normal
user_315,China,service_account,Salesforce,2,0,1,0,0,0,0,0,0,0,2,28,0,Normal
user_316,India,employee,GitHub,0,0,0,1,0,0,0,0,1,0,5,39,1,Suspicious
user_317,Nigeria,admin,Salesforce,1,0,1,0,0,1,0,1,0,0,1,42,1,Suspicious
user_318,China,service_account,Azure,0,0,0,0,0,0,0,1,0,0,5,22,0,Normal
user_319,US,service_account,Payroll,2,2,0,0,0,0,0,0,0,0,3,38,1,Suspicious
user_320,China,employee,AWS,2,0,0,0,0,1,0,1,0,0,4,42,1,Suspicious
user_321,Russia,service_account,Azure,0,0,0,0,1,0,0,1,0,0,6,49,1,Suspicious
user_322,India,contractor,Azure,1,1,0,0,0,0,0,1,0,1,3,42,1,Suspicious
user_323,US,manager,GitHub,1,1,0,0,0,0,0,0,0,0,5,26,0,Normal
user_324,UK,admin,Payroll,0,1,0,0,0,0,0,0,0,1,5,28,0,Normal
user_325,India,employee,Salesforce,2,0,0,0,0,1,0,0,0,0,3,28,0,Normal
user_326,Germany,manager,GitHub,3,1,0,0,0,0,0,1,0,0,4,48,1,Suspicious
user_327,US,service_account,Payroll,1,0,1,0,0,0,1,0,0,0,0,36,1,Suspicious
user_328,Canada,manager,Azure,0,1,0,0,0,0,0,0,0,0,3,16,0,Normal
user_329,Canada,contractor,Salesforce,0,0,0,1,1,1,0,1,0,0,3,67,1,Suspicious
user_330,UK,contractor,Slack,0,1,0,1,0,0,0,0,0,0,2,28,0,Normal
user_331,Nigeria,service_account,Slack,1,0,0,0,1,0,0,0,0,0,4,39,1,Suspicious
user_332,Nigeria,contractor,Azure,0,0,1,0,0,0,0,1,0,0,1,26,0,Normal
user_333,India,contractor,AWS,0,0,0,1,0,0,0,1,0,0,0,26,0,Normal
user_334,India,service_account,AWS,0,0,1,1,0,0,1,0,0,0,6,56,1,Suspicious
user_335,China,manager,ServiceNow,0,1,1,0,0,1,0,0,0,0,8,48,1,Suspicious
user_336,UK,employee,GitHub,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_337,China,admin,Azure,1,0,1,0,0,0,0,1,0,0,0,30,0,Normal
user_338,Nigeria,employee,GitHub,2,0,1,0,0,1,0,0,0,1,5,52,1,Suspicious
user_339,Nigeria,service_account,ServiceNow,2,0,0,1,0,1,0,0,1,0,3,57,1,Suspicious
user_340,India,manager,Payroll,0,0,0,0,0,0,0,0,1,0,4,23,0,Normal
user_341,India,admin,GitHub,2,0,0,0,0,0,0,1,0,0,2,28,0,Normal
user_342,China,contractor,GitHub,1,2,0,0,0,1,1,0,0,1,5,72,2,High Risk
user_343,Germany,manager,ServiceNow,1,0,0,1,0,0,0,0,0,0,2,24,0,Normal
user_344,China,manager,Azure,0,2,0,1,0,1,1,0,0,1,1,72,2,High Risk
user_345,China,employee,GitHub,0,0,0,0,1,0,0,0,0,0,5,35,1,Suspicious
user_346,India,contractor,Payroll,1,1,0,0,0,0,0,0,0,0,4,24,0,Normal
user_347,UK,contractor,Salesforce,0,0,0,0,0,0,0,1,0,1,3,26,0,Normal
user_348,UK,service_account,ServiceNow,1,0,0,0,0,0,1,1,0,0,5,46,1,Suspicious
user_349,Russia,employee,Azure,0,1,0,0,0,0,0,0,0,0,5,20,0,Normal
user_350,India,employee,ServiceNow,2,0,0,0,0,1,0,1,0,1,2,46,1,Suspicious
user_351,India,employee,Slack,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_352,UK,contractor,Azure,3,0,0,0,0,1,1,1,0,0,1,60,1,Suspicious
user_353,UK,employee,Payroll,1,0,0,0,0,0,1,0,0,0,6,36,1,Suspicious
user_354,Nigeria,admin,ServiceNow,2,0,0,0,0,0,0,0,0,0,2,16,0,Normal
user_355,China,employee,Azure,1,0,0,0,0,1,0,0,0,1,3,30,0,Normal
user_356,Russia,service_account,Payroll,2,0,0,0,0,0,0,0,0,0,2,16,0,Normal
user_357,Russia,contractor,Azure,0,1,0,0,0,1,1,0,0,0,0,38,1,Suspicious
user_358,US,service_account,Salesforce,0,0,0,0,1,0,1,1,0,0,4,63,1,Suspicious
user_359,Germany,admin,AWS,0,1,0,0,0,1,1,0,0,0,4,46,1,Suspicious
user_360,Canada,contractor,Salesforce,1,0,1,0,0,0,0,0,1,0,2,37,1,Suspicious
user_361,Canada,contractor,AWS,1,0,0,0,0,1,0,0,0,0,0,16,0,Normal
user_362,Nigeria,employee,Salesforce,3,0,0,0,0,0,0,1,0,0,2,34,0,Normal
user_363,Russia,employee,GitHub,3,1,0,0,0,1,0,0,0,0,1,40,1,Suspicious
user_364,Russia,admin,Payroll,1,0,0,0,0,0,0,0,0,0,4,14,0,Normal
user_365,UK,manager,ServiceNow,0,0,0,0,0,1,0,0,0,1,5,28,0,Normal
user_366,China,service_account,Slack,2,1,1,0,0,0,0,0,0,0,2,38,1,Suspicious
user_367,UK,manager,AWS,2,0,0,0,0,0,0,1,0,0,3,30,0,Normal
user_368,Canada,service_account,Azure,0,0,0,1,0,1,0,1,1,0,5,61,1,Suspicious
user_369,China,service_account,Slack,0,0,0,0,0,1,0,0,0,0,1,12,0,Normal
user_370,Germany,contractor,ServiceNow,2,1,0,0,0,0,0,0,0,0,7,36,1,Suspicious
user_371,UK,manager,Payroll,0,1,0,1,0,0,0,0,0,0,5,34,0,Normal
user_372,Nigeria,contractor,GitHub,0,0,1,0,0,0,0,0,0,0,2,16,0,Normal
user_373,US,contractor,GitHub,1,0,0,0,0,0,1,1,0,0,5,46,1,Suspicious
user_374,UK,employee,Payroll,2,0,0,0,0,0,0,0,1,0,4,35,1,Suspicious
user_375,Russia,service_account,GitHub,0,0,0,0,0,0,1,0,0,0,2,22,0,Normal
user_376,China,admin,Payroll,0,0,0,1,0,1,0,1,0,1,4,52,1,Suspicious
user_377,Nigeria,manager,Payroll,0,0,1,0,0,1,0,0,0,1,4,38,1,Suspicious
user_378,India,employee,AWS,0,0,0,0,0,0,0,1,0,0,3,18,0,Normal
user_379,China,service_account,GitHub,0,1,0,0,0,0,0,0,0,0,4,18,0,Normal
user_380,Nigeria,admin,Salesforce,2,1,0,0,0,0,1,0,1,0,2,59,1,Suspicious
user_381,China,admin,Salesforce,1,1,0,0,0,0,1,1,0,0,3,52,1,Suspicious
user_382,US,service_account,Slack,1,1,0,0,0,1,0,0,0,0,3,32,0,Normal
user_383,India,admin,Azure,2,0,0,0,0,0,1,1,0,0,0,42,1,Suspicious
user_384,Germany,service_account,Azure,2,0,0,0,0,0,0,0,0,1,6,32,0,Normal
user_385,Russia,manager,Slack,0,3,1,1,0,1,0,0,0,0,1,68,1,Suspicious
user_386,Germany,service_account,GitHub,1,0,0,0,1,0,1,0,0,0,1,51,1,Suspicious
user_387,UK,employee,Slack,1,1,0,0,0,1,0,0,1,0,1,43,1,Suspicious
user_388,US,admin,Azure,0,3,0,0,0,0,0,0,0,1,2,42,1,Suspicious
user_389,India,employee,ServiceNow,0,1,0,0,0,0,1,0,0,0,4,36,1,Suspicious
user_390,Russia,manager,Salesforce,0,0,0,0,0,0,0,1,1,0,5,37,1,Suspicious
user_391,Nigeria,admin,Slack,2,0,0,0,0,0,1,0,0,0,3,36,1,Suspicious
user_392,China,manager,AWS,1,0,0,0,0,0,0,1,0,0,3,24,0,Normal
user_393,UK,service_account,GitHub,1,0,0,0,0,0,0,0,0,0,5,16,0,Normal
user_394,Nigeria,manager,GitHub,0,0,0,0,1,1,0,1,0,0,5,57,1,Suspicious
user_395,India,admin,Slack,0,0,1,0,0,0,0,0,0,0,2,16,0,Normal
user_396,Russia,employee,Payroll,0,0,0,1,0,1,0,0,0,1,3,38,1,Suspicious
user_397,Canada,manager,Azure,2,0,0,0,0,0,0,1,0,1,1,34,0,Normal
user_398,Germany,contractor,Azure,0,0,0,0,0,1,0,0,0,0,1,12,0,Normal
user_399,Russia,employee,Azure,1,0,0,0,0,0,0,0,1,0,3,27,0,Normal
user_400,China,employee,GitHub,0,1,0,1,0,0,0,1,0,0,4,44,1,Suspicious
user_401,Canada,contractor,GitHub,1,0,0,0,0,0,0,0,0,1,2,18,0,Normal
user_402,Nigeria,service_account,Payroll,0,1,0,0,0,0,0,1,0,0,4,30,0,Normal
user_403,Russia,employee,Slack,2,3,0,0,0,0,0,1,0,0,2,58,1,Suspicious
user_404,Germany,contractor,Salesforce,0,0,0,0,0,1,0,0,0,0,4,18,0,Normal
user_405,Russia,service_account,AWS,0,1,1,0,0,0,0,0,0,1,4,38,1,Suspicious
user_406,Canada,contractor,Slack,0,0,1,0,1,0,0,0,1,0,3,58,1,Suspicious
user_407,Nigeria,contractor,Salesforce,1,1,0,0,0,0,0,0,0,1,3,30,0,Normal
user_408,UK,employee,Salesforce,0,2,0,0,0,0,0,0,0,0,3,26,0,Normal
user_409,Nigeria,contractor,Salesforce,0,1,0,0,0,0,0,0,0,0,4,18,0,Normal
user_410,Canada,manager,ServiceNow,0,1,0,0,0,0,0,1,1,0,3,43,1,Suspicious
user_411,UK,contractor,Payroll,1,0,0,0,0,0,0,1,0,0,3,24,0,Normal
user_412,Russia,service_account,Payroll,4,0,0,0,0,0,0,1,0,0,1,38,1,Suspicious
user_413,UK,contractor,Slack,3,0,0,0,0,0,1,0,0,0,3,42,1,Suspicious
user_414,Canada,contractor,ServiceNow,1,0,1,0,0,0,0,1,0,0,2,34,0,Normal
user_415,China,admin,Salesforce,0,0,0,1,0,0,0,1,1,1,4,57,1,Suspicious
user_416,Russia,manager,Payroll,0,0,0,0,0,0,0,0,1,0,1,17,0,Normal
user_417,India,manager,Azure,2,0,1,0,0,0,0,0,0,0,3,30,0,Normal
user_418,Russia,employee,Slack,1,2,1,0,1,1,1,0,0,0,2,95,2,High Risk
user_419,Russia,service_account,Slack,1,0,0,1,0,0,0,0,0,0,2,24,0,Normal
user_420,Russia,employee,Payroll,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_421,Nigeria,manager,Salesforce,3,0,1,0,1,0,0,0,0,0,2,59,1,Suspicious
user_422,India,employee,Slack,1,1,1,1,0,0,0,1,0,0,4,62,1,Suspicious
user_423,Germany,service_account,Salesforce,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_424,US,admin,AWS,2,0,0,0,0,0,0,0,0,0,1,14,0,Normal
user_425,UK,service_account,AWS,0,1,0,1,0,0,0,1,1,0,2,55,1,Suspicious
user_426,Canada,service_account,AWS,1,0,0,0,0,0,1,1,0,0,4,44,1,Suspicious
user_427,Germany,manager,GitHub,0,1,0,0,0,1,0,1,0,0,0,32,0,Normal
user_428,UK,service_account,Salesforce,0,1,0,0,0,0,0,0,0,1,4,26,0,Normal
user_429,Nigeria,manager,AWS,1,1,0,0,0,0,0,0,0,0,3,22,0,Normal
user_430,Nigeria,manager,Salesforce,4,1,0,0,0,0,0,0,0,0,5,44,1,Suspicious
user_431,US,manager,Salesforce,1,0,0,0,0,0,0,1,0,0,3,24,0,Normal
user_432,Russia,manager,ServiceNow,1,1,0,0,0,0,1,0,0,1,5,52,1,Suspicious
user_433,Russia,employee,AWS,2,0,0,0,0,0,0,1,0,0,4,32,0,Normal
user_434,Nigeria,employee,AWS,1,0,0,0,0,0,0,0,0,0,5,16,0,Normal
user_435,China,service_account,Salesforce,0,0,1,0,0,1,0,0,0,1,3,36,1,Suspicious
user_436,Canada,contractor,Payroll,2,0,0,0,0,0,1,0,1,0,1,47,1,Suspicious
user_437,Russia,service_account,ServiceNow,0,0,0,1,1,0,1,0,0,1,2,69,1,Suspicious
user_438,Canada,contractor,ServiceNow,0,1,1,0,0,0,0,0,0,1,6,42,1,Suspicious
user_439,Germany,service_account,Salesforce,0,0,0,1,0,0,0,0,0,0,5,24,0,Normal
user_440,Nigeria,contractor,Slack,0,1,0,0,0,0,0,1,0,0,5,32,0,Normal
user_441,US,employee,Payroll,0,0,0,0,1,0,0,1,1,0,2,56,1,Suspicious
user_442,China,contractor,Slack,2,0,0,1,0,0,0,0,0,0,3,32,0,Normal
user_443,Canada,contractor,Slack,0,1,1,0,0,1,1,0,0,0,2,54,1,Suspicious
user_444,India,employee,Salesforce,2,1,1,0,0,0,1,0,0,0,4,60,1,Suspicious
user_445,Russia,service_account,AWS,0,0,0,0,0,1,0,0,0,1,0,18,0,Normal
user_446,Canada,manager,GitHub,0,0,0,0,0,0,0,0,0,1,4,16,0,Normal
user_447,Russia,contractor,ServiceNow,0,0,0,0,0,0,0,1,0,0,2,16,0,Normal
user_448,Nigeria,contractor,ServiceNow,1,1,0,0,0,0,1,0,0,0,5,44,1,Suspicious
user_449,China,employee,Azure,2,0,1,0,0,0,0,0,0,0,7,38,1,Suspicious
user_450,Canada,service_account,Slack,0,0,1,0,0,0,0,0,0,0,5,22,0,Normal
user_451,Germany,contractor,Payroll,0,0,1,0,0,0,0,0,0,0,3,18,0,Normal
user_452,Germany,contractor,GitHub,2,1,0,0,0,1,1,0,0,0,0,50,1,Suspicious
user_453,India,contractor,Payroll,0,0,0,0,0,0,0,1,0,0,7,26,0,Normal
user_454,Canada,admin,Payroll,0,1,0,0,0,0,0,0,0,0,4,18,0,Normal
user_455,Russia,admin,GitHub,1,1,0,0,0,0,1,0,1,0,2,53,1,Suspicious
user_456,UK,contractor,Salesforce,0,3,0,0,0,0,0,0,0,0,3,36,1,Suspicious
user_457,Canada,employee,Salesforce,1,0,0,0,0,0,1,0,0,0,0,24,0,Normal
user_458,China,employee,Slack,2,0,0,1,0,0,0,0,0,0,2,30,0,Normal
user_459,Russia,manager,ServiceNow,0,1,0,0,0,0,1,0,0,1,2,40,1,Suspicious
user_460,US,service_account,ServiceNow,2,1,1,0,0,1,0,0,0,0,3,50,1,Suspicious
user_461,Russia,employee,Payroll,1,0,0,1,0,0,0,1,0,0,4,40,1,Suspicious
user_462,Russia,contractor,Azure,1,1,1,1,0,1,0,0,0,0,5,62,1,Suspicious
user_463,US,admin,ServiceNow,2,0,0,1,0,1,0,0,1,0,2,55,1,Suspicious
user_464,Nigeria,admin,Salesforce,1,1,1,0,0,0,0,0,0,0,3,34,0,Normal
user_465,Germany,manager,Slack,3,0,0,0,1,0,0,0,0,0,2,47,1,Suspicious
user_466,India,manager,Azure,1,1,0,1,0,1,0,0,0,1,4,56,1,Suspicious
user_467,Canada,admin,Azure,0,0,0,0,0,0,0,1,0,0,3,18,0,Normal
user_468,Russia,employee,Azure,0,0,0,1,0,1,1,1,0,1,2,66,1,Suspicious
user_469,Nigeria,service_account,AWS,0,1,0,0,0,0,1,0,0,0,4,36,1,Suspicious
user_470,China,service_account,Azure,0,0,1,0,0,1,0,0,0,0,3,28,0,Normal
user_471,US,service_account,Slack,0,2,0,0,0,0,1,0,0,0,2,42,1,Suspicious
user_472,Nigeria,employee,AWS,0,1,1,0,0,1,0,1,0,0,1,46,1,Suspicious
user_473,Nigeria,admin,GitHub,1,1,1,0,0,0,0,0,0,0,3,34,0,Normal
user_474,Russia,employee,AWS,3,0,0,0,0,0,1,0,0,0,3,42,1,Suspicious
user_475,UK,service_account,Slack,2,0,0,0,0,1,1,1,0,1,5,70,2,High Risk
user_476,China,employee,AWS,1,0,1,0,0,0,0,0,0,0,2,22,0,Normal
user_477,US,employee,Slack,1,1,0,0,0,1,0,0,0,0,3,32,0,Normal
user_478,Germany,contractor,Payroll,0,2,0,0,0,0,0,0,0,1,2,32,0,Normal
user_479,India,admin,AWS,1,1,0,0,0,0,0,0,0,0,3,22,0,Normal
user_480,Russia,admin,Slack,0,1,0,0,0,0,0,1,0,0,1,24,0,Normal
user_481,Russia,service_account,ServiceNow,1,0,0,0,0,0,0,1,0,0,5,28,0,Normal
user_482,Canada,employee,AWS,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_483,UK,service_account,Salesforce,2,0,0,0,0,0,0,0,0,0,6,24,0,Normal
user_484,Canada,admin,Payroll,1,0,1,0,0,1,0,1,0,1,1,50,1,Suspicious
user_485,China,contractor,ServiceNow,2,0,0,1,0,1,0,0,0,1,3,50,1,Suspicious
user_486,India,contractor,GitHub,1,0,0,0,0,0,0,0,0,0,1,8,0,Normal
user_487,Germany,service_account,Salesforce,2,1,0,0,0,0,0,1,0,0,5,44,1,Suspicious
user_488,Russia,contractor,Salesforce,1,1,0,0,0,1,0,1,0,0,3,44,1,Suspicious
user_489,Nigeria,service_account,Payroll,1,0,0,0,0,0,0,0,0,1,3,20,0,Normal
user_490,Nigeria,employee,AWS,0,0,0,0,0,0,0,0,0,0,3,6,0,Normal
user_491,China,service_account,Salesforce,0,1,0,0,0,1,0,1,0,0,2,36,1,Suspicious
user_492,US,manager,GitHub,0,1,0,0,0,1,1,0,0,0,3,44,1,Suspicious
user_493,Germany,manager,Azure,2,1,0,0,1,0,0,0,0,0,0,47,1,Suspicious
user_494,Nigeria,admin,GitHub,1,0,0,0,0,0,0,0,0,0,1,8,0,Normal
user_495,Canada,employee,Payroll,3,1,0,0,0,1,0,0,0,0,6,50,1,Suspicious
user_496,China,manager,AWS,1,2,0,1,0,0,0,0,0,0,3,46,1,Suspicious
user_497,China,service_account,Slack,1,0,1,0,0,0,0,0,1,0,2,37,1,Suspicious
user_498,Germany,service_account,ServiceNow,0,0,0,0,0,0,0,0,0,0,5,10,0,Normal
user_499,Russia,employee,Payroll,1,2,0,0,1,0,0,0,0,1,3,65,1,Suspicious
user_500,US,contractor,Salesforce,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_501,India,employee,Azure,1,1,1,1,0,0,0,0,0,0,3,48,1,Suspicious
user_502,Russia,service_account,Payroll,1,1,0,0,0,0,1,1,0,0,0,46,1,Suspicious
user_503,China,contractor,GitHub,1,1,0,1,0,0,0,0,0,0,1,32,0,Normal
user_504,Canada,contractor,Salesforce,1,0,0,0,0,1,0,0,0,0,2,20,0,Normal
user_505,Russia,manager,Azure,0,0,0,0,0,0,0,1,1,0,3,33,0,Normal
user_506,India,admin,Salesforce,2,0,0,0,0,0,0,1,0,0,5,34,0,Normal
user_507,China,employee,AWS,0,0,1,0,0,0,0,0,0,0,3,18,0,Normal
user_508,China,service_account,Payroll,1,0,0,0,0,0,0,0,1,0,2,25,0,Normal
user_509,Canada,contractor,Azure,1,2,0,0,0,0,0,0,0,0,3,32,0,Normal
user_510,Nigeria,admin,AWS,1,0,0,0,0,0,0,1,0,0,3,24,0,Normal
user_511,Russia,manager,Salesforce,0,1,1,0,0,0,0,1,0,0,0,34,0,Normal
user_512,Canada,service_account,ServiceNow,0,0,0,0,0,0,0,1,0,0,5,22,0,Normal
user_513,Germany,admin,GitHub,3,0,0,0,0,0,0,0,0,1,2,30,0,Normal
user_514,UK,manager,Salesforce,3,1,0,0,0,0,0,1,0,0,2,44,1,Suspicious
user_515,UK,admin,AWS,1,0,0,0,0,1,1,0,0,1,4,50,1,Suspicious
user_516,UK,service_account,AWS,1,0,0,0,0,1,1,0,0,1,2,46,1,Suspicious
user_517,Canada,manager,Azure,0,0,0,0,0,1,0,1,0,0,4,30,0,Normal
user_518,India,contractor,Azure,1,1,0,0,0,1,0,0,0,1,4,42,1,Suspicious
user_519,India,service_account,Slack,1,0,0,0,0,0,0,0,0,0,5,16,0,Normal
user_520,Russia,admin,AWS,0,1,0,0,0,1,0,0,0,1,4,36,1,Suspicious
user_521,India,employee,Payroll,1,1,1,0,1,0,0,0,0,0,5,63,1,Suspicious
user_522,India,admin,Azure,1,0,0,0,0,0,0,1,0,1,1,28,0,Normal
user_523,Nigeria,service_account,Salesforce,2,0,1,0,0,0,0,0,0,1,2,36,1,Suspicious
user_524,Russia,service_account,Salesforce,2,0,0,0,0,0,1,1,0,0,2,46,1,Suspicious
user_525,Nigeria,contractor,Payroll,1,1,0,0,0,0,1,1,0,0,4,54,1,Suspicious
user_526,US,employee,GitHub,2,0,0,0,0,0,1,0,0,1,2,42,1,Suspicious
user_527,Nigeria,employee,Slack,1,2,0,0,0,1,1,0,0,0,2,58,1,Suspicious
user_528,Canada,service_account,ServiceNow,1,0,1,0,0,0,0,0,0,0,0,18,0,Normal
user_529,China,contractor,ServiceNow,0,0,0,0,1,0,0,0,1,0,3,46,1,Suspicious
user_530,US,contractor,Azure,0,0,0,0,0,0,0,0,0,1,3,14,0,Normal
user_531,Germany,admin,ServiceNow,0,0,0,0,0,0,0,0,0,0,4,8,0,Normal
user_532,India,service_account,AWS,0,1,0,0,0,0,0,0,0,0,2,14,0,Normal
user_533,US,contractor,Salesforce,2,0,0,0,0,0,0,1,0,0,4,32,0,Normal
user_534,Russia,employee,ServiceNow,1,1,1,0,0,0,0,1,0,1,0,48,1,Suspicious
user_535,UK,employee,AWS,1,1,0,0,0,0,0,1,0,0,1,30,0,Normal
user_536,India,contractor,ServiceNow,0,2,0,0,0,0,0,0,1,0,1,37,1,Suspicious
user_537,UK,admin,GitHub,3,0,1,0,0,1,0,0,0,0,3,46,1,Suspicious
user_538,Nigeria,contractor,Payroll,0,0,0,0,0,1,0,1,0,0,3,28,0,Normal
user_539,Russia,service_account,Salesforce,1,2,0,0,0,0,1,0,1,0,4,67,1,Suspicious
user_540,Russia,employee,GitHub,2,1,0,0,0,0,1,0,0,0,2,44,1,Suspicious
user_541,Canada,service_account,Slack,0,1,0,0,0,1,0,1,0,0,2,36,1,Suspicious
user_542,China,admin,GitHub,2,0,0,0,0,0,0,1,0,0,4,32,0,Normal
user_543,UK,admin,Salesforce,1,2,0,0,0,1,1,0,1,0,3,75,2,High Risk
user_544,UK,admin,GitHub,0,0,0,0,1,0,0,0,0,0,3,31,0,Normal
user_545,China,manager,ServiceNow,0,0,0,0,0,0,1,0,0,0,1,20,0,Normal
user_546,Canada,admin,ServiceNow,2,0,0,0,0,0,0,1,0,0,3,30,0,Normal
user_547,China,admin,Azure,2,1,1,0,0,0,1,0,1,1,4,83,2,High Risk
user_548,UK,service_account,Salesforce,1,0,0,0,0,0,1,1,0,0,2,40,1,Suspicious
user_549,China,service_account,GitHub,0,3,0,0,0,0,1,0,0,1,4,64,1,Suspicious
user_550,US,admin,GitHub,0,0,0,0,1,0,0,0,0,1,2,37,1,Suspicious
user_551,UK,manager,GitHub,2,0,1,1,0,1,0,0,0,0,1,50,1,Suspicious
user_552,India,manager,AWS,1,1,1,0,0,1,0,0,0,1,6,58,1,Suspicious
user_553,UK,manager,Salesforce,2,0,0,1,0,0,0,0,0,0,5,36,1,Suspicious
user_554,Nigeria,employee,ServiceNow,2,2,0,0,0,0,0,1,0,0,2,48,1,Suspicious
user_555,US,admin,Azure,0,2,0,0,0,1,0,1,0,0,5,52,1,Suspicious
user_556,UK,service_account,Payroll,1,0,0,1,0,0,0,1,0,0,4,40,1,Suspicious
user_557,UK,manager,AWS,0,2,0,0,1,0,0,1,0,0,3,63,1,Suspicious
user_558,UK,contractor,Salesforce,1,0,0,0,0,1,0,0,0,1,2,28,0,Normal
user_559,China,admin,Slack,1,0,0,0,0,0,0,0,0,0,2,10,0,Normal
user_560,Germany,contractor,ServiceNow,0,1,0,0,0,0,0,1,0,0,4,30,0,Normal
user_561,Nigeria,contractor,AWS,0,0,0,0,0,0,0,1,0,0,3,18,0,Normal
user_562,Germany,admin,Azure,0,0,0,0,0,0,0,0,1,0,5,25,0,Normal
user_563,India,manager,GitHub,0,0,0,0,0,1,1,0,0,0,6,40,1,Suspicious
user_564,India,contractor,Azure,1,0,1,0,0,0,0,0,0,0,2,22,0,Normal
user_565,Nigeria,contractor,ServiceNow,2,0,0,0,0,0,0,0,0,0,1,14,0,Normal
user_566,China,manager,Azure,0,1,0,0,1,1,0,0,0,0,0,45,1,Suspicious
user_567,Germany,service_account,AWS,1,1,1,0,0,0,0,0,0,0,2,32,0,Normal
user_568,Nigeria,employee,Slack,1,1,0,1,0,0,0,0,0,0,3,36,1,Suspicious
user_569,India,admin,ServiceNow,0,1,0,0,0,0,0,1,0,0,5,32,0,Normal
user_570,Canada,service_account,Azure,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_571,Canada,admin,Salesforce,1,0,1,0,0,0,0,0,0,0,3,24,0,Normal
user_572,UK,admin,Payroll,1,1,0,1,0,1,0,1,1,0,1,69,1,Suspicious
user_573,UK,contractor,Salesforce,2,1,0,0,0,0,0,0,0,1,1,32,0,Normal
user_574,Germany,contractor,GitHub,1,0,0,0,0,0,0,0,1,0,1,23,0,Normal
user_575,US,contractor,Salesforce,1,0,0,0,0,1,0,1,0,0,1,30,0,Normal
user_576,China,service_account,GitHub,3,0,0,0,0,1,0,1,0,0,7,54,1,Suspicious
user_577,Germany,contractor,Salesforce,1,0,0,0,0,0,0,0,0,0,3,12,0,Normal
user_578,Russia,manager,Salesforce,0,0,1,0,0,0,0,0,0,0,4,20,0,Normal
user_579,Russia,employee,Azure,2,3,0,0,0,0,0,0,0,0,5,52,1,Suspicious
user_580,Russia,manager,AWS,0,0,0,0,0,0,0,0,0,0,1,2,0,Normal
user_581,US,admin,Azure,1,1,0,0,0,0,0,0,0,0,4,24,0,Normal
user_582,India,manager,Azure,0,0,0,0,0,1,0,1,1,0,4,45,1,Suspicious
user_583,India,contractor,ServiceNow,1,0,0,0,0,0,0,0,0,1,0,14,0,Normal
user_584,US,employee,Salesforce,1,1,0,0,0,0,0,1,0,0,5,38,1,Suspicious
user_585,Nigeria,manager,Azure,2,0,0,1,0,0,0,0,0,1,3,40,1,Suspicious
user_586,UK,service_account,Slack,0,0,1,1,0,0,0,1,0,0,3,44,1,Suspicious
user_587,China,employee,Azure,1,0,1,0,0,0,0,1,0,0,3,36,1,Suspicious
user_588,Nigeria,manager,GitHub,0,1,0,0,1,0,0,0,0,0,4,43,1,Suspicious
user_589,Canada,employee,AWS,1,0,0,0,0,0,0,0,0,0,5,16,0,Normal
user_590,China,service_account,Payroll,1,4,0,1,0,1,0,0,0,1,3,84,2,High Risk
user_591,Canada,employee,Azure,2,0,0,0,0,0,1,0,0,0,3,36,1,Suspicious
